Main page number,url,title,Page_info,Body
2,https://www.spa.gov.sa/N2018107,"عام / وزير الإعلام يشهد العرض الخاص للفيلم الوثائقي ""هورايزن"" ويدشّن 8 شراكات محلية ودولية بمشاركة المركز الوطني للحياة الفطرية",الرياض 08 جمادى الآخرة 1445 هـ الموافق 21 ديسمبر 2023 م واس," رعى معالي وزير الإعلام الأستاذ سلمان بن يوسف الدوسري في مدينة الرياض، العرض الخاص بإطلاق الفيلم الوثائقي ""هورايزن"", أحدث إنتاجات مبادرة كنوز بمركز التواصل الحكومي في وزارة الإعلام، وبدعم من الشريك الإستراتيجي المركز الوطني لتنمية الحياة الفطرية، وذلك بحضور عدد من أصحاب السمو والمعالي، والمختصّين، والإعلاميين. وسيكون فيلم ""هورايزن"" متاحًا للمشاهدة على عدة منصات محلية وعالمية ابتداءً من 4 يناير 2024م، حيث يعرض على منصة نتفليكس، ثم تتبعها عدة منصات دولية.  ويرصد الفيلم الوثائقي ""هورايزن""، جوانب الحياة الفطرية وتنوعها الأحيائي في المملكة وإبراز الجهود التي تبذلها المملكة ممثلة في المركز الوطني لتنمية الحياة الفطرية والشركاء في هذا المجال، بغرض المحافظة على الكائنات الفطرية وحمايتها من الانقراض، وأسهم المركز في خروج الفيلم للنور عبر مبادرة كنوز كشريك إستراتيجي من خلال تقديم خدماته العلمية والمعرفية.  وأعلنت مبادرة كنوز خلال العرض عن عدد من الشراكات الجديدة التي تجمعها مع جهات إعلامية وفنية متنوعة بلغت 8 جهات محلية ودولية؛ بهدف تعزيز انتشار إنتاجات المبادرة.  كما تم تنفيذ الفيلم وفق أفضل ممارسات الإنتاج الدولية، عبر فريق عالمي متخصص في توثيق الحياة الفطرية، بمشاركة 13 باحثًا سعوديًا، في سعي من وزارة الإعلام إلى تسليط الضوء على كنوز المملكة البيئية.  يذكر أن مبادرة كنوز تندرج ضمن مبادرات برنامج تنمية القدرات البشرية، أحد برامج رؤية السعودية 2030؛ وتهدف إلى توثيق الثراء الثقافي والإسهام الحضاري، وإبراز قصص نجاح المواطن السعودي على الأصعدة كافة، من خلال إنتاج الأفلام الوثائقية والقصيرة والرسوم المتحركة.  وأنتجت المبادرة العديد من الأعمال؛ مثل: ""مرحلة صعبة""، و""نورس العرب""، و""على حد سواء""، و""ماذا يأكل السعوديون""، و""أطلس السعودية""."
2,https://www.spa.gov.sa/N2018103,علوم وتقنيات / أكاديمية التنظيمات الرقمية تعقد البرنامج التنفيذي للتنظيمات الرقمية والسياسات العامة,الرياض 08 جمادى الآخرة 1445 هـ الموافق 21 ديسمبر 2023 م واس," عقدت أكاديمية التنظيمات الرقمية التابعة لهيئة الاتصالات والفضاء والتقنية ""البرنامج التنفيذي للتنظيمات الرقمية والسياسات العامة"" في العاصمة الفرنسية باريس، بالتعاون مع جامعة الدراسات العليا لإدارة الأعمال (HEC)؛ والذي يهدف لتأهيل القيادات في رسم السياسات العامة والتنظيمات الرقمية، وامتلاك المهارات والمعرفة لأفضل منهجيات التحليل والتقييم اللازمة في مختلف القطاعات، إضافة إلى تحقيق التميز والنضج التنظيمي المواكب للمتغيرات المتسارعة، وتعزيز ودعم عمليات صناعة القرار.  وانعقد البرنامج التنفيذي بمشاركة نحو 20 من قادة منظومة الاقتصاد الرقمي والفضاء والابتكار ومقدمي خدمات الاتصالات والجهات الأعضاء في لجنة التنظيمات الرقمية، حيث جرى خلال فترة البرنامج الممتدة لخمسة أيام, تعريف المشاركين بخارطة طريق السياسات العامة والتنظيمات الرقمية، وتقديم أفضل الممارسات النظرية والعملية في بناء اللوائح والسياسات، واستضافة أفضل الخبراء والقياديين في مجال التنظيمات الرقمية، وإتاحة زيارة العديد من الجهات الحكومية الرائدة في مجال التنظيم الرقمي والسياسات العامة.  يشار إلى أن البرنامج يمثل أحد مبادرات أكاديمية التنظيمات الرقمية التي تسعى من خلاله لرفع كفاءة الكوادر الوطنية وتنمية قدرات القادة في مجال التنظيمات الرقمية، والعمل على المواءمة والتكامل بين المنظمين والمعاهد العالمية من خلال شراكات إستراتيجية للاستفادة من أفضل الممارسات والخبرات، والارتقاء بخدمات الجهات المحلية إلى آفاق جديدة."
2,https://www.spa.gov.sa/N2018102,عام / عاصفة قوية تضرب ساحل الدنمارك الغربي,كوبنهاجن 8 جمادى الآخرة 1445 هـ الموافق 21 ديسمبر 2023 م واس," أعلن معهد الأرصاد الجوية الدنماركي اليوم أن العاصفة ""بيا"" القوية ضربت ساحل الدنمارك الغربي.  وحذرت السلطات الدنماركية السكان من العاصفة المصحوبة برياح تبلغ شدتها قوة الإعصار، ومستويات عالية من المياه, موضحةً أنه تم قياس هبات رياح بسرعة 158 كيلومتراً في الساعة بالفعل في قرية (ثيبورون) حوالي 200 كيلومتر شمال الحدود الألمانية- الدنماركية.  وألغيت بعض رحلات الطيران من مطار كوبنهاجن، كما ألغيت رحلات قطارات غربي منطقة يوتلاند."
2,https://www.spa.gov.sa/N2018099,"صحي / تجمع مكة الصحي يُطلق ملتقى الجودة تحت شعار ""الجودة هي إدراك قدراتك التنافسية""",مكة المكرمة 08 جمادى الآخرة 1445 هـ الموافق 21 ديسمبر 2023 م واس," أطلق تجمع مكة المكرمة الصحي اليوم، ملتقى الجودة السنوي الافتراضي الأول، تحت شعار "" الجودة هي إدراك قدراتك التنافسية "" لعام 2023 بالتزامن مع أسبوع الجودة العالمي، بحضور الرئيس التنفيذي لتجمع مكة المكرمة الصحي الدكتور حاتم بن أحمد العُمري، ومشاركة نخبة من المتحدثين والخبراء في مجال التميز المؤسسي والجودة من مختلف القطاعات الصحية لنقل المعرفة وتبادل الخبرات والآراء.  ويهدف الملتقى إلى تحسين جودة الخدمات الصحية المقدمة بالمنشآت الصحية، وتعزيز مفهوم الرعاية المتمركزة على الإنسان كمحور أساسي ببرنامج التحول بنموذج الرعاية الصحية."
2,https://www.spa.gov.sa/N2018098,اقتصادي / وزير النقل والخدمات اللوجستية يدشّن أحدث مركز لتوضيب محركات الطائرات, جدة 08 جمادى الآخرة 1445 هـ الموافق 21 ديسمبر 2023 م واس," دشّن معالي وزير النقل والخدمات اللوجستية رئيس مجلس إدارة الخطوط السعودية المهندس صالح بن ناصر الجاسر اليوم، ""مركز توضيب المحركات"" الجديد التابع لشركة السعودية لهندسة الطيران، الذي يضم العديد من المرافق المتقدمة في صيانة محركات الطائرات ومكوناتها والذي يعد جزءاً من قرية الصيانة بمطار الملك عبدالعزيز الدولي بجدة.  ورعى معاليه تخريج دفعة من الكوادر الوطنية من فنيي صيانة الطائرات بعد إنهاءهم برنامجاً تدريبياً مكثفاً، بحضور معالي مدير عام مجموعة السعودية المهندس إبراهيم بن عبدالرحمن العُمر، ومعالي رئيس الهيئة العامة للطيران المدني الأستاذ عبدالعزيز بن عبدالله الدعيلج.  وأشار المهندس الجاسر إلى أن إنشاء مركز توضيب محركات الطائرات، يأتي كجزء من برامج الاستثمار في نقل المعرفة وتوسيع التوطين وتعزيز مستوى المحتوى المحلي في منظومة النقل والخدمات اللوجستية، مؤكداً أهمية الاستثمار في العنصر البشري السعودي الذي، يعد المحور الرئيس في الإستراتيجية الوطنية للنقل والخدمات اللوجستية وإستراتيجية الطيران المنبثقة عنها.  وأفاد أن المركز الذي يعد جزءاً من قرية الصيانة سيسهم في رفع الطاقة الاستيعابية لأعمال الصيانة، وسيطبق أحدث وأفضل تقنيات الصيانة وقواعد المحافظة على البيئة إلى جانب ترشيد استهلاك الطاقة بما يواكب التطورات والنهضة الكبرى، التي يشهدها قطاع الطيران والنقل الجوي بالمملكة.  من جهته أشار مدير عام مجموعة "" السعودية "" إلى أن المجموعة تسعى إلى توطين صناعة الطيران وزيادة المحتوى المحلي وتطويره، مؤكداً أن شركة السعودية لهندسة الطيران تحظى بثقة الشركات المصنّعة لإجراء مختلف أنواع الصيانة للطائرات، مشيراً إلى أن مركز توضيب المحركات ومن خلال قدراته الكبيرة سيسهم في تعزيز سمعة الشركة على مستوى المنطقة، وفي الوقت ذاته فإن التوسع في الطاقة الاستيعابية للمركز يواكبها توجه لزيادة عدد الكوادر الوطنية المؤهلة لإدارة أعمالها الفنية التخصصية وفق أفضل المعايير العالمية.  يذكر أن مساحة المركز تبلغ 12,230 متراً مربعاً، ومن أهم مرافقه ""مركز اختبار المحركات"" والذي يعد واحداً من أكبر المراكز لاختبار المحركات على مستوى العالم، ويملك القدرة على تحمّل دفع المحركات بما يصل إلى 150 ألف رطل، حيث جرى تزويده بأحدث التقنيات لاختبار أكبر المحركات الحالية مثل محرك طائرة بوينج 777 من نوع GE90-115B، كما يجري عبر المركز اختبار وظائف المحركات والتأكد من مؤشراتها التشغيلية قبل تركيبها على الطائرة، ومن المتوقع أن يعمل المركز بشكل كامل في الربع الثاني من عام 2024م.   وبلغ عدد الخريجين 42 فنياً بعد اجتيازهم البرنامج التدريبي المكثف, وكانت مدته عامين في مقر أكاديمية السعودية للتدريب الفني لصيانة الطائرات بالتعاون مع كلية سبارتن الأمريكية للملاحة الجوية والتكنولوجيا، حيث تضمن البرنامج تأهيلهم نظرياً وعملياً على العديد من المهام الفنية من بينها إصلاح المحركات الفعلية وإجراء الاختبارات للتأكد من صلاحيتها، إلى جانب تعلمهم صيانة هياكل الطائرات والأجهزة الإلكترونية.  وكان صندوق الاستثمارات العامة قد أعلن عن استثماره في السعودية لهندسة الطيران لتمكينها لتكون شركة سعودية بأثر عالمي رائد في صناعة الطيران، حيث سيدعم الاستثمار مشروع إنشاء قرية تبلغ مساحتها مليون متر مربع لتقديم مختلف أنواع الصيانة للطائرات."
2,https://www.spa.gov.sa/N2018097,"صحي / بالتعاون مع ""صحة الافتراضي"" .. تجمع الشمالية الصحي يفعل تخطيط كهرباء الدماغ بمستشفى رفحاء",رفحاء 08 جمادى الآخرة 1445 هـ الموافق 21 ديسمبر 2023 م واس, فعّل تجمع الحدود الشمالية الصحي برنامج تخطيط كهرباء الدماغ، بمستشفى محافظة رفحاء المركزي وذلك بالتعاون مع مستشفى صحة الافتراضي Tele EEG.  وأوضح التجمع أنه تم ربطه بالمستشفى الافتراضي، بحيث تُمَكِّن الخدمة من فحص المستفيدين عن طريق كاميرا موصلة بالجهاز وتسجيل التخطيط مباشرة في مستشفى رفحاء، ومن ثم إرسال التقرير والتشخيص من قبل الاستشاريين المختصين بمستشفى صحة الافتراضي، مما يقلل عدد الإحالات خارج المحافظة.  وأكد التجمع أنه يسعى لتسهيل الحصول على الخدمات الصحية الافتراضية وتحسين ورفع جودتها وكفاءتها تماشياً مع مستهدفات التحول الصحي تحقيقاً لرؤية 2030.
2,https://www.spa.gov.sa/N2018096,عام / المركز الوطني للأرصاد : أمطار متوسطة على محافظة العُلا,المدينة المنورة 08 جمادى الآخرة 1445 هـ الموافق 21 ديسمبر 2023 م واس, نبّه المركز الوطني للأرصاد من أمطار متوسطة على منطقة المدينة المنورة غداً، تشمل تأثيراتها رياحاً شديدة السرعة وشبه انعدام في مدى الرؤية وتساقط البرد وجريان السيول وصواعق رعدية، على محافظة العُلا.  وبيّن المركز أن الحالة تبدأ الساعة الرابعة فجراً وتستمر حتى الساعة الواحدة ظهراً.
2,https://www.spa.gov.sa/N2018095,صحي / مدينة الملك عبدالله الطبية تنجح في زراعة 57 قرنية للعين خلال عام 2023,مكة المكرمة 08 جمادى الآخرة 1445 هـ الموافق 21 ديسمبر 2023 م واس," نجح مركز صحة العين بمدينة الملك عبدالله الطبية عضو تجمع مكة المكرمة الصحي ممثلاً في قسم الشدفة الأمامية في زراعة 57 حالة لقرنية العين للمرضى المستفيدين من خدماتها منذ بداية عام 2023 حتى الآن.  ويقدم قسم الشدفة الأمامية العديد من الخدمات التخصصية، ضمن إمكانيات وأجهزة حديثة، وتشمل خدمات التقييم الشامل لحالة العين منها: قياس العيوب الانكسارية وتصوير طبقات القرنية وقياس سماكة القرنية، والفحص ثلاثي الأبعاد لأجزاء العين، وكذلك فحص الشدفة الأمامية بالموجات فوق الصوتية، وقياس الطول المحوري للعين وإجراء قياسات العدسات الصناعية, وكذلك تقديم العلاج الطبي والجراحي لالتهاب القرنية الناشئ عن الميكروبات واضطرابات سطح العين، علاوة على علاج العيوب الانكسارية المرتبطة ببروز القرنية وعلاج عدم تساوي الدرجة الانكسارية في العينين واللابؤرية الناتجين عن العمليات الجراحية، وأخيراً جراحات القرنية.  يذكر أن قسم الشدفة الأمامية قام بزراعة أكثر من 600 حالة قرنية خلال العشر سنوات الماضية."
2,https://www.spa.gov.sa/N2018093,صحي / مؤتمر المدينة المنورة يواصل جلساته العلمية في مجال طب وجراحة القلب,المدينة المنورة 08 جمادى الآخرة 1445 هـ الموافق 21 ديسمبر 2023 م واس, واصل مؤتمر المدينة المنورة الدولي للقلب 2023م، الذي ينظمه تجمع المدينة الصحي ممثلاً بمركز أمراض وجراحة القلب بالتعاون مع جمعية القلب السعودية، في يومه الثاني مناقشة أبرز المستجدات العلمية والدراسات الحديثة في مجال طب القلب.  وأوضح تجمع المدينة المنورة الصحي أن المؤتمر ناقش في يومه الثاني تحديثات الرجفان الأذيني لأحدث إستراتيجيات الإدارة الهجين وحجم الخط الحدودي للبطين والإصلاح أحادي البطين مقابل إصلاح البطينين وبرامج جراحة القلب في MCC وفعالية الإنعاش الرئوي والتحديات في الإدارة الدوائية لـ HF في MCC والمعايير الذهبية لممارسات التروية القلبية.  كما ناقش المؤتمر النهج الفني لتقليل مخاطر الإشعاع و إدارة الأوردة الرئوية الشاذة عبر القسطرة وبرنامج قصور القلب المتقدم في التعليم العالي والوقاية من مرض القوباء المنطقية والتعامل مع عدم انتظام ضربات قلب المريض، بالإضافة إلى ورش عمل في اقتناء وعرض TTE ثلاثي الأبعاد، وتخطيط صدى القلب.  وشهد اليوم الثاني للمؤتمر، مشاركة مجموعة مميزة من المتحدثين والأكاديميين والمتخصصين في أمراض وجراحة القلب، من بينهم استشاري جراحة القلب البروفيسور زهير الهليس، ورئيس جمعية قسطرة القلب السعودية الدكتور وائل القشقري.  يذكر أن مؤتمر المدينة المنورة الدولي للقلب 2023م، يسعى إلى تحسين جودة الخدمات الطبية المقدمة للمرضى، وتطوير نظام الرعاية الصحية، من خلال تبادل الخبرات العلمية والعملية واستعراض أحدث الابتكارات وتفعيل الشراكة الاجتماعية والمجتمعية لتقديم هذه الخدمات وفق الممارسات العلمية المبنية على البراهين وأحدث التقنيات المعلوماتية الصحية.  ويتضمن المؤتمر أكثر من 24 محاضرة ومناقشة علمية وورشة عمل، وبأكثر من 22 ساعة تدريبية معتمدة من الهيئة السعودية للتخصصات الصحية يشارك فيها أكثر من 70 متخصصاً في مجال طب وجراحة القلب من مختلف دول العالم ويُقام على مدى ثلاثة أيام.
2,https://www.spa.gov.sa/N2018092,اقتصادي / البنك المركزي المصري يقرر تثبيت أسعار الفائدة,القاهرة 8 جمادى الآخرة 1445 هـ الموافق 21 ديسمبر 2023 م واس, أبقى البنك المركزي المصري، على سعري عائد الإيداع والإقراض لليلة واحدة وسعر العملية الرئيسة للبنك المركزي عند مستوى 19.25 %، 20.25 %، و19.75 % على الترتيب.  وأفادت لجنة السياسة النقدية للبنك في بيان لها، بعد اجتماعها اليوم، أنه تم الإبقاء على سعر الائتمان والخصم عند مستوى 19.75 %.
3,https://www.spa.gov.sa/N2018091,"رياضي / الثلاثية التاريخية من كؤوس ""مانشستر سيتي"" متاحة للجماهير في نهائي كأس العالم للأندية 2023",جدة 08 جمادى الآخرة 1445 هـ الموافق 21 ديسمبر 2023 م واس," يطمح نادي مانشستر سيتي الإنجليزي للاحتفال بكأسه الأول من بطولة كأس العالم للأندية 2023م, المقامة في المملكة العربية السعودية، في حال تتويجه غداً بالكأس للمرة الأولى في تاريخه، حين يلاقي نادي فلومينينسي البرازيلي على ملعب مدينة الملك عبدالله الرياضية بمحافظة جدة، ليضيفه إلى كؤوس ثلاثيته التاريخية التي اصطحبها معه إلى جدة، والمتمثلة في ""كأس الدوري الإنجليزي الممتاز، كأس الاتحاد الإنجليزي، وكأس دوري أبطال أوروبا""، حيث أتاحتها اللجنة المنظمة للمشجعين والجماهير الرياضية في منطقة الجماهير  Zone) Fan) بالملعب، التي شهدت إقبالا كبيرا من الحضور قبيل انطلاق لقاء الدور نصف النهائي أمام نادي أوراوا الياباني.  وستتيح اللجنة المنظمة للبطولة غداً الفرصة مرة أخرى للجماهير، لمشاهدة وتصوير الكؤوس التاريخية (ثلاثية مانشستر سيتي) في الموقع ذاته، بدءاً من الساعة السادسة مساءً وحتى قبل انطلاقة اللقاء النهائي بنصف ساعة."
3,https://www.spa.gov.sa/N2018090,صحي / منظمة الصحة العالمية تعتمد لقاحاً جديداً ضد الملاريا للاستخدام لدى الأطفال,جنيف 8 جمادى الآخرة 1445 هـ الموافق 21 ديسمبر 2023 م واس," اعتمدت منظمة الصحة العالمية لقاح R21 / Matrix-M الجديد المضاد للملاريا إلى قائمة اللقاحات المؤهلة للاستخدام لدى الأطفال.  وجاء اعتماد اللقاح بناءً على توصيات فريق خبراء المنظمة الاستشاري الإستراتيجي المعني بالتحصين والفريق الاستشاري لسياسات الملاريا، ويعد ذلك شرطاً أساسياً لشراء اللقاحات من قبل منظمة اليونيسيف والتحالف العالمي للقاحات ونشرها.  ويُعد هذا اللقاح الثاني المضاد للملاريا الذي تعتمده المنظمة بعد اعتماد لقاح RTS,S/AS01 في يوليو 2022, وقد ثبت أن كلا اللقاحين آمنان وفعالان في التجارب السريرية للوقاية من الملاريا لدى الأطفال.  ويعد الملاريا مرضاً يلقى عبئاً ثقيلاً بشكل خاص على الأطفال في المنطقة الأفريقية، حيث يموت نحو نصف مليون طفل بسبب المرض كل عام.  وعلى الصعيد العالمي هناك في عام 2022 ما يقدر بنحو 249 مليون حالة إصابة بالملاريا، و 608 حالات وفاة في 85 دولة, ومن المتوقع أن يؤدي التأهيل المسبق للقاح الملاريا الثاني في العالم، الذي طورته جامعة أوكسفورد وصنعه معهد المصل الهندي، إلى توسيع نطاق الوقاية من الملاريا من خلال التطعيم."
3,https://www.spa.gov.sa/N2018088,عام / جامعة الملك خالد تحقق المركز الثاني وطنيًّا والسابع عربيًّا في التصنيف العربي للجامعات (ARU),أبهـا 08 جمادى الآخرة 1445 هـ الموافق 21 ديسمبر 2023 م واس, حققت جامعة الملك خالد المركز السابع على مستوى الجامعات العربية والثاني على مستوى الجامعات السعودية المصنفة ضمن التصنيف العربي للجامعات (ARU) التابع لاتحاد الجامعات العربية بالتعاون مع جامعة الدول العربية، والمُنظمة العربية للتربية والثقافة والعلوم (الألكسو)، واتحاد مجالس البحث العلمي العربية.  وأوضح وكيل جامعة الملك خالد للدراسات العليا والبحث العلمي الدكتور حامد بن مجدوع القرني أنه تم من خلال هذا التصنيف قياس أداء الجامعة بمجموعة من المعايير النوعية التي تضم معيار التعليم والتعلم، ومعيار البحث العلمي، ومعيار الإبداع والريادة والابتكار، ومعيار تعاونات الجامعة الدولية والوطنية، وكذلك خدمة المجتمع، وحققت الجامعة أداءً مميزًا في معيار البحث العلمي، حيث جاءت في المرتبة الثانية عربيًّا ووطنيًّا في مجال البحث العلمي.  وأشار القرني إلى أن الجامعة تطمح إلى تعزيز حضورها في مختلف تصنيفات مؤسسات التعليم العالي، وتعزيز أثرها في بناء الجيل وإثراء سوق العمل بالطاقات البشرية بمستويات تنافسية عالية، وبما يخدم مستهدفات الجامعة، ووضعها ضمن قائمة الجامعات العالمية المرموقة، بما يتناسب مع ممكناتها وميزها النسبية والدعم السخي الذي تلقاه من حكومتنا الرشيدة.
3,https://www.spa.gov.sa/N2018086,"عام / منصة ""أبشر"" تُشارك ضمن معرض وزارة الداخلية (واحة الأمن) في مهرجان الملك عبدالعزيز للإبل بالصياهد",الصياهد 08 جمادى الآخرة 1445 هـ الموافق 21 ديسمبر 2023 م واس," تُشارك منصة وزارة الداخلية الإلكترونية ""أبشر"" ضمن معرض الوزارة (واحة الأمن) في مهرجان الملك عبدالعزيز للإبل، الذي يقع في الصياهد بالرمحية شمال منطقة الرياض حتى نهاية شهر ديسمبر 2023 م.  وتستعرض المنصة أحدث التقنيات وأبرز الخدمات التي تقدّمها للمواطنين والمقيمين والزوار، والاستفادة من أجهزة الخدمة الذاتية لزوار المعرض.  يذكر أن معرض وزارة الداخلية (واحة الأمن) يحتوي على أجنحة وأركان متنوعة لتعريف الزوار بمهام وزارة الداخلية ورسالتها الرئيسة المتمثلة في حفظ الأمن وتحقيق السلامة، من خلال شعار ""وطن آمن ومزدهر""، في رحلة أمنية تعزز الفخر بما قدمته الوزارة للمحافظة على الشعور بالأمن والأمان في كل مكان وزمان، واستثمار التقنية وتطبيقات الذكاء الاصطناعي وحلولها الرقمية في خدمة ضيوف الرحمن، وقطاعات الأفراد والأعمال والحكومة عبر منصة ""أبشر""، وأحدث التقنيات والآليات في المنظومتين الأمنية والبيئية، وأبرز مشروعاتها التنموية، وميدان الرماية والعروض العسكرية، وأجنحة تعزز الانتماء الوطني والوعي الأمني والثقافي والاجتماعي، وتقديم عروض الفلكلور الشعبي."
3,https://www.spa.gov.sa/N2018085,"علوم وتقنيات / فريق الإنجازات البحثية لجامعة ""كاوست"" يطور بعض التقنيات",جدة 08 جمادى الآخرة 1445 هـ الموافق 21 ديسمبر 2023 م واس," طوّر فريق الأبحاث بجامعة الملك عبدالله للعلوم والتقنية اليوم، خلية شمسية ترادفية عالية الكفاءة عبر تحسين الاتصال بين طبقات السيليكون والبيروفسكايت، وأدى هذا النهج إلى تعزيز كفاءة تحويل الطاقة الإجمالية إلى 32,5 في المئة، وهي أعلى نسبة تم تسجيلها لهذه التقنية في ذلك الوقت، كما تمكن الباحثون أيضًا من خفض استخدام الإنديوم على نحو كبير، وهو معدن نادر تعتمد عليه العديد من الخلايا الشمسية الترادفية.  وقام مختبر البروفيسور المشارك بيدرو كاستانيو بدمج العديد من تقنيات التحليل الطيفي والمفاعلات لدراسة آلية عمل المحفزات الكيميائية، واستخدموا هذا المزيج للكشف عن تفاصيل جديدة حول وظيفة المحفز وآليات التفاعل، ومن المتوقع أن يؤدي النهج الجديد إلى تسريع تطوير العمليات الصناعية الفعالة والمستدامة، ومع زيادة عدد الأفراد المتصلين بالإنترنت، يزداد الطلب على البيانات عالية السرعة، وبالتالي ترتفع المنافسة على الترددات المحدودة مما يؤثر كثيرًا على أداء الشبكة، وكحل لذلك، قام البروفيسور محمد سليم العلويني وفريقه بتطوير إطار رياضي بسيط يعمل على تحسين معدلات البيانات بنسبة تصل إلى 30 في المئة وتبسيط إدارة الشبكة المستقبلية من خلال تحسين سرعات الشبكة الأرضية، من أجل نمذجة أسرع وأدق لمجموعات البيانات الضخمة في العالم الحقيقي، واقترح البروفيسور المشارك رافاييل هوسر ومعاونوه نهجًا جديدًا للشبكة العصبية غير مكلف من الناحية الحاسوبية، ولإظهار فوائد هذا النهج الجديد، أجروا نمذجة معقدة لمجموعة بيانات ضخمة لدرجات حرارة البحر الأحمر."
3,https://www.spa.gov.sa/N2018076,عام / الهلال الأحمر بمنطقة تبوك يرفع جاهزيته تزامناً مع الحالة الجوية المتوقعة على المنطقة,تبوك 08 جمادى الآخرة 1445 هـ الموافق 21 ديسمبر 2023 م واس," رفع فرع هيئة الهلال الأحمر السعودي بمنطقة تبوك جاهزيته استعداداً للتقلبات الجوية المتوقعة على المنطقة تزامناً مع تقرير الحالة المطرية الصادر من الجهات المختصة.  وأكد مدير عام الفرع نواف بن مياح العنزي, الجاهزية التامة لغرفة القيادة والتحكم بالإضافة لـ(٢٧) فرقة إسعافية والإسعاف الجوي وفرق الاستجابة النوعية والفرق الإسعافية التطوعية بحسب الخطة الخاصة بالمنطقة للتقلبات الجوية لتقديم الخدمات الطبية والإسعافية في شتى الظروف المناخية وعلى مدار الساعة."
3,https://www.spa.gov.sa/N2018075,اقتصادي / وزير التجارة يعيّن 6 أعضاء في مجلس إدارة الغرفة التجارية بالمدينة المنورة,المدينة المنورة 08 جمادى الآخرة 1445 هـ الموافق 21 ديسمبر 2023 م واس, أصدر معالي وزير التجارة الدكتور ماجد بن عبدالله القصبي قرارًا بتعيين ستة أعضاء في مجلس إدارة الغرفة التجارية بالمدينة المنورة، وهم: أحمد بن سعود محمد الزغيبي، وغازي بن جمال إبراهيم قطب، وفهد بن عليان منير السهلي، وفؤاد بن خالد عبيد الجربوع، وصالح بن خالد عبدالعزيز الخلف، ومازن بن إبراهيم بن بكر رجب، وذلك في الدورة الجديدة لمجلس إدارة الغرفة (1445_1449هـ).  وبهذا التعيين يكتمل النصاب القانوني لأعضاء مجلس إدارة الغرفة بعدد 12 عضوا، حيث أعلنت وزارة التجارة في 22 جمادى الأول، عن فوز 6 مترشحين في الانتخابات، وهم: نايف بن عوده محمد الحربي، ونايف بن مبيريك مبروك الجابري، عصام بن سالم محمد الهلالي، عبدالله بن محمد أحمد الجهني، خالد بن رويفد مناور الصاعدي، حازم بن عبدالله محسن الصقيري.
3,https://www.spa.gov.sa/N2018074,عام / دوريات الأمن بمنطقة القصيم تقبض على شخص لترويجه مادتي الحشيش والإمفيتامين المخدرتين,بريدة 08 جمادى الآخرة 1445 هـ الموافق 21 ديسمبر 2023 م واس, قبضت دوريات الأمن بمنطقة القصيم على مواطن لترويجه (4.7) كيلوجرامات من مادة الحشيش المخدر ومادة الإمفيتامين المخدر مخبأة داخل مركبته، وجرى إيقافه واتخاذ الإجراءات النظامية بحقه، وإحالته إلى جهة الاختصاص.  وتهيب الجهات الأمنية بالإبلاغ عن كل ما يتوافر من معلومات لدى المواطنين والمقيمين عن أي نشاطات ذات صلة بتهريب أو ترويج المخدرات، وذلك من خلال الاتصال بالأرقام (911) في مناطق مكة المكرمة والرياض والشرقية و(999) في بقية مناطق المملكة، ورقم بلاغات المديرية العامة لمكافحة المخدرات (995)، وعبر البريد الإلكتروني 995@gdnc.gov.sa، وستعالج جميع البلاغات بسرية تامة.
3,https://www.spa.gov.sa/N2018067,عام / الأمين العام لمنظمة التعاون الإسلامي يستقبل القنصل العام لفرنسا في جدة,جدة 08 جمادى الآخرة 1445 هـ الموافق 21 ديسمبر 2023 م واس," استقبل معالي الأمين العام لمنظمة التعاون الإسلامي، حسين إبراهيم طه، اليوم في مقر الأمانة العامة للمنظمة بجدة، القنصل العام لفرنسا بجدة محمد نهاض، الذي قدم له خطاب تعيينه مبعوثاً خاصاً لفرنسا لدى منظمة التعاون الإسلامي.  وخلال اللقاء ثمن الطرفان مستوى العلاقات بين منظمة التعاون الإسلامي وفرنسا، وناقشا آفاق تعزيز الحوار والتعاون في مختلف المجالات, كما تم تبادل وجهات النظر حول القضايا ذات الاهتمام المشترك، وفي مقدمتها القضية الفلسطينية."
3,https://www.spa.gov.sa/N2018061,عام / الديوان الملكي: وفاة صاحب السمو الأمير محمد بن بدر بن فهد بن سعد الأول آل عبدالرحمن آل سعود,الرياض 08 جمادى الآخرة 1445 هـ الموافق 21 ديسمبر 2023 م واس," صدر عن الديوان الملكي اليوم البيان التالي:  ""بيان من الديوان الملكي""  انتقل إلى رحمة الله تعالى صاحب السمو الأمير / محمد بن بدر بن فهد بن سعد الأول آل عبدالرحمن آل سعود، وسيصلى عليه ـ إن شاء الله ـ يوم غدٍ الجمعة الموافق 9 / 6 / 1445هـ، بعد صلاة العصر في جامع الإمام تركي بن عبدالله في مدينة الرياض.  تغمده الله بواسع رحمته ومغفرته ورضوانه وأسكنه فسيح جناته، إنا لله وإنا إليه راجعون."
